Date,Dept,BU,Account,Value
Sep-2003,200,10120,61010,3964.35
Sep-2003,200,10120,61015,3942.9
Sep-2003,200,10120,61030,5138.25
Sep-2003,200,10120,61065,5105.1
Sep-2003,200,10120,61080,5096.325
Sep-2003,200,10120,61095,4407.975
Sep-2003,200,10120,64055,4371.9
Sep-2003,200,10120,64060,5055.375
Sep-2003,200,10120,64065,5041.725
Sep-2003,200,10120,64070,4532.775
Sep-2003,200,10120,64090,4661.475
Sep-2003,200,10120,64100,4727.775
Sep-2003,200,10120,66005,4134
Sep-2003,200,10120,66010,3754.725
Sep-2003,200,10120,67010,3435.9
Sep-2003,200,10120,67015,4754.1
Sep-2003,200,10120,61060,66811.875
Sep-2003,200,10120,61070,4638.075
Sep-2003,200,10120,62001,3663.075
Sep-2003,200,10120,63040,11773.125
Sep-2003,200,10120,64005,10109.775
Sep-2003,200,10120,64020,33865.65
Sep-2003,200,10120,65005,2949.375
Sep-2003,200,10120,65006,3399.825
Sep-2003,200,10120,65015,2849.925
Sep-2003,200,10120,65018,2957.175
Sep-2003,200,10120,65020,3194.1
Sep-2003,200,10120,65022,3010.8
Sep-2003,200,10120,65035,2942.55
Sep-2003,300,10120,51001,1300.65
Sep-2003,300,10120,51003,1041.3
Sep-2003,300,10120,61010,1034.475
Sep-2003,300,10120,61015,1489.8
Sep-2003,300,10120,61030,1716
Sep-2003,300,10120,61065,1147.575
Sep-2003,300,10120,61080,978.9
Sep-2003,300,10120,61095,1252.875
Sep-2003,300,10120,64055,987.675
Sep-2003,300,10120,64060,1042.275
Sep-2003,300,10120,64065,1085.175
Sep-2003,300,10120,64070,1577.55
Sep-2003,300,10120,64090,998.4
Sep-2003,300,10120,64100,1099.8
Sep-2003,300,10120,66005,1268.475
Sep-2003,300,10120,66010,1293.825
Sep-2003,300,10120,67010,1338.675
Sep-2003,300,10120,67015,943.8
Sep-2003,300,10120,61060,64281.75
Sep-2003,300,10120,61070,4849.65
Sep-2003,300,10120,62001,1898.325
Sep-2003,300,10120,63040,674.7
Sep-2003,300,10120,64005,1626.3
Sep-2003,300,10120,64020,1422.525
Sep-2003,300,10120,65005,1156.35
Sep-2003,300,10120,65006,1128.075
Sep-2003,300,10120,65015,1469.325
Sep-2003,300,10120,65018,990.6
Sep-2003,300,10120,65020,1033.5
Sep-2003,300,10120,65022,1297.725
Sep-2003,300,10120,65035,1211.925
Sep-2003,405,10120,51001,1713.075
Sep-2003,405,10120,51003,1412.775
Sep-2003,405,10120,61010,1284.075
Sep-2003,405,10120,61015,1084.2
Sep-2003,405,10120,61030,1126.125
Sep-2003,405,10120,61065,1634.1
Sep-2003,405,10120,61080,892.125
Sep-2003,405,10120,61095,1305.525
Sep-2003,405,10120,64055,1638.975
Sep-2003,405,10120,64060,1273.35
Sep-2003,405,10120,64065,1205.1
Sep-2003,405,10120,64070,969.15
Sep-2003,405,10120,64090,1654.575
Sep-2003,405,10120,64100,1002.3
Sep-2003,405,10120,66005,1244.1
Sep-2003,405,10120,66010,1083.225
Sep-2003,405,10120,67010,1672.125
Sep-2003,405,10120,67015,1604.85
Sep-2003,405,10120,61060,48828.975
Sep-2003,405,10120,61070,4949.1
Sep-2003,405,10120,62001,1986.075
Sep-2003,405,10120,63040,1339.65
Sep-2003,405,10120,64005,985.725
Sep-2003,405,10120,64020,1251.9
Sep-2003,405,10120,65005,1389.375
Sep-2003,405,10120,65006,1297.725
Sep-2003,405,10120,65015,1366.95
Sep-2003,405,10120,65018,1712.1
Sep-2003,405,10120,65020,1151.475
Sep-2003,405,10120,65022,1640.925
Sep-2003,405,10120,65035,1297.725
Sep-2003,410,10120,51001,1517.1
Sep-2003,410,10120,51003,890.175
Sep-2003,410,10120,61010,1503.45
Sep-2003,410,10120,61015,1020.825
Sep-2003,410,10120,61030,1242.15
Sep-2003,410,10120,61065,1043.25
Sep-2003,410,10120,61080,1146.6
Sep-2003,410,10120,61095,1166.1
Sep-2003,410,10120,64055,1307.475
Sep-2003,410,10120,64060,1051.05
Sep-2003,410,10120,64065,1557.075
Sep-2003,410,10120,64070,1254.825
Sep-2003,410,10120,64090,1091.025
Sep-2003,410,10120,64100,1466.4
Sep-2003,410,10120,66005,1287.975
Sep-2003,410,10120,66010,1175.85
Sep-2003,410,10120,67010,1648.725
Sep-2003,410,10120,67015,1488.825
Sep-2003,410,10120,61060,61244.625
Sep-2003,410,10120,61070,4627.35
Sep-2003,410,10120,62001,1942.2
Sep-2003,410,10120,63040,1146.6
Sep-2003,410,10120,64005,1376.7
Sep-2003,410,10120,64020,1323.075
Sep-2003,410,10120,65005,1598.025
Sep-2003,410,10120,65006,1269.45
Sep-2003,410,10120,65015,972.075
Sep-2003,410,10120,65018,1304.55
Sep-2003,410,10120,65020,1131
Sep-2003,410,10120,65022,1165.125
Sep-2003,410,10120,65035,1533.675
Sep-2003,415,10120,51001,1418.625
Sep-2003,415,10120,51003,942.825
Sep-2003,415,10120,61010,1273.35
Sep-2003,415,10120,61015,1341.6
Sep-2003,415,10120,61030,1412.775
Sep-2003,415,10120,61065,1232.4
Sep-2003,415,10120,61080,1590.225
Sep-2003,415,10120,61095,1648.725
Sep-2003,415,10120,64055,1619.475
Sep-2003,415,10120,64060,1503.45
Sep-2003,415,10120,64065,1417.65
Sep-2003,415,10120,64070,862.875
Sep-2003,415,10120,64090,1076.4
Sep-2003,415,10120,64100,1597.05
Sep-2003,415,10120,66005,1280.175
Sep-2003,415,10120,66010,1533.675
Sep-2003,415,10120,67010,1139.775
Sep-2003,415,10120,67015,982.8
Sep-2003,415,10120,61060,46779.525
Sep-2003,415,10120,61070,4572.75
Sep-2003,415,10120,62001,1951.95
Sep-2003,415,10120,64005,1620.45
Sep-2003,415,10120,64020,1413.75
Sep-2003,415,10120,65005,982.8
Sep-2003,415,10120,65006,1366.95
Sep-2003,415,10120,65015,1647.75
Sep-2003,415,10120,65018,1637.025
Sep-2003,415,10120,65020,1576.575
Sep-2003,415,10120,65022,1661.4
Sep-2003,415,10120,65035,1438.125
Oct-2003,105,10120,41101,645076.575
Oct-2003,105,10120,42201,48616.425
Oct-2003,105,10120,51001,1133.925
Oct-2003,105,10120,51003,1367.925
Oct-2003,105,10120,61010,1485.9
Oct-2003,105,10120,61015,1090.05
Oct-2003,105,10120,61030,1204.125
Oct-2003,105,10120,61065,1134.9
Oct-2003,105,10120,61080,1003.275
Oct-2003,105,10120,61095,1390.35
Oct-2003,105,10120,64055,1528.8
Oct-2003,105,10120,64060,1064.7
Oct-2003,105,10120,64065,1340.625
Oct-2003,105,10120,64070,1386.45
Oct-2003,105,10120,64090,963.3
Oct-2003,105,10120,64100,1001.325
Oct-2003,105,10120,66005,987.675
Oct-2003,105,10120,66010,1575.6
Oct-2003,105,10120,67010,1386.45
Oct-2003,105,10120,67015,1604.85
Oct-2003,105,10120,61060,60062.925
Oct-2003,105,10120,61070,4744.35
Oct-2003,105,10120,62001,2425.8
Oct-2003,105,10120,63040,1185.6
Oct-2003,105,10120,64005,1471.275
Oct-2003,105,10120,64020,1487.85
Oct-2003,105,10120,65005,909.675
Oct-2003,105,10120,65006,1225.575
Oct-2003,105,10120,65015,918.45
Oct-2003,105,10120,65018,933.075
Oct-2003,105,10120,65020,1215.825
Oct-2003,105,10120,65022,1705.275
Oct-2003,105,10120,65035,890.175
Oct-2003,110,10120,41101,655662.15
Oct-2003,110,10120,42201,322475.4
Oct-2003,110,10120,51001,1568.775
Oct-2003,110,10120,51003,1625.325
Oct-2003,110,10120,61010,1185.6
Oct-2003,110,10120,61015,1166.1
Oct-2003,110,10120,61030,1471.275
Oct-2003,110,10120,61065,1487.85
Oct-2003,110,10120,61080,1429.35
Oct-2003,110,10120,61095,1637.025
Oct-2003,110,10120,64055,909.675
Oct-2003,110,10120,64060,1225.575
Oct-2003,110,10120,64065,918.45
Oct-2003,110,10120,64070,933.075
Oct-2003,110,10120,64090,1215.825
Oct-2003,110,10120,64100,1705.275
Oct-2003,110,10120,66005,890.175
Oct-2003,110,10120,66010,1557.075
Oct-2003,110,10120,67010,1576.575
Oct-2003,110,10120,67015,1556.1
Oct-2003,110,10120,61060,42987.75
Oct-2003,110,10120,61070,4615.65
Oct-2003,110,10120,62001,1980.225
Oct-2003,110,10120,63040,1471.275
Oct-2003,110,10120,64005,1637.025
Oct-2003,110,10120,64020,909.675
Oct-2003,110,10120,65005,1270.425
Oct-2003,110,10120,65006,1456.65
Oct-2003,110,10120,65015,1674.075
Oct-2003,110,10120,65018,1482
Oct-2003,110,10120,65020,971.1
Oct-2003,110,10120,65022,1308.45
Oct-2003,110,10120,65035,1661.4
Oct-2003,115,10110,41101,697824.075
Oct-2003,115,10110,42201,55372.2
Oct-2003,115,10110,51001,5316.675
Oct-2003,115,10110,51003,4036.5
Oct-2003,115,10110,61010,4620.525
Oct-2003,115,10110,61015,3922.425
Oct-2003,115,10110,61030,3754.725
Oct-2003,115,10110,61065,4313.4
Oct-2003,115,10110,61080,5404.425
Oct-2003,115,10110,61095,5257.2
Oct-2003,115,10110,64055,3685.5
Oct-2003,115,10110,64060,3666.975
Oct-2003,115,10110,64065,4712.175
Oct-2003,115,10110,64070,3736.2
Oct-2003,115,10110,64090,4348.5
Oct-2003,115,10110,64100,4757.025
Oct-2003,115,10110,66005,5186.025
Oct-2003,115,10110,66010,5029.05
Oct-2003,115,10110,67010,3645.525
Oct-2003,115,10110,67015,5276.7
Oct-2003,115,10110,61060,35871.225
Oct-2003,115,10110,61070,1759.875
Oct-2003,115,10110,62001,1141.725
Oct-2003,115,10110,63040,1567.8
Oct-2003,115,10110,64005,1510.275
Oct-2003,115,10110,64020,1367.925
Oct-2003,115,10110,65005,1044.225
Oct-2003,115,10110,65006,1126.125
Oct-2003,115,10110,65015,1130.025
Oct-2003,115,10110,65018,1362.075
Oct-2003,115,10110,65020,1241.175
Oct-2003,115,10110,65022,1189.5
Oct-2003,115,10110,65035,1196.325
Oct-2003,115,10120,41101,666482.7
Oct-2003,115,10120,42201,43489.875
Oct-2003,115,10120,51001,1424.475
Oct-2003,115,10120,51003,1698.45
Oct-2003,115,10120,61010,984.75
Oct-2003,115,10120,61015,1088.1
Oct-2003,115,10120,61030,1362.075
Oct-2003,115,10120,61065,1360.125
Oct-2003,115,10120,61080,1469.325
Oct-2003,115,10120,61095,914.55
Oct-2003,115,10120,64055,1411.8
Oct-2003,115,10120,64060,1355.25
Oct-2003,115,10120,64065,1538.55
Oct-2003,115,10120,64070,1611.675
Oct-2003,115,10120,64090,1686.75
Oct-2003,115,10120,64100,1471.275
Oct-2003,115,10120,66005,1346.475
Oct-2003,115,10120,66010,1511.25
Oct-2003,115,10120,67010,1012.05
Oct-2003,115,10120,67015,1581.45
Oct-2003,115,10120,61060,47204.625
Oct-2003,115,10120,61070,4708.275
Oct-2003,115,10120,62001,2408.25
Oct-2003,115,10120,63040,1319.175
Oct-2003,115,10120,64005,884.325
Oct-2003,115,10120,64020,1287
Oct-2003,115,10120,65005,1064.7
Oct-2003,115,10120,65006,1273.35
Oct-2003,115,10120,65015,1555.125
Oct-2003,115,10120,65018,1705.275
Oct-2003,115,10120,65020,961.35
Oct-2003,115,10120,65022,1287.975
Oct-2003,115,10120,65035,881.4
Oct-2003,200,10120,41101,238577.625
Oct-2003,200,10120,42201,73655.4
Oct-2003,200,10120,51001,3728.4
Oct-2003,200,10120,51003,4399.2
Oct-2003,200,10120,61010,4572.75
Oct-2003,200,10120,61015,4846.725
Oct-2003,200,10120,61030,4958.85
Oct-2003,200,10120,61065,3629.925
Oct-2003,200,10120,61080,4541.55
Oct-2003,200,10120,61095,3474.9
Oct-2003,200,10120,64055,3545.1
Oct-2003,200,10120,64060,4335.825
Oct-2003,200,10120,64065,4856.475
Oct-2003,200,10120,64070,4525.95
Oct-2003,200,10120,64090,4225.65
Oct-2003,200,10120,64100,4919.85
Oct-2003,200,10120,66005,4794.075
Oct-2003,200,10120,66010,3600.675
Oct-2003,200,10120,67010,4736.55
Oct-2003,200,10120,67015,4946.175
Oct-2003,200,10120,61060,64792.65
Oct-2003,200,10120,61070,4819.425
Oct-2003,200,10120,62001,4479.15
Oct-2003,200,10120,63040,10963.875
Oct-2003,200,10120,64005,9921.6
Oct-2003,200,10120,64020,33830.55
Oct-2003,200,10120,65005,2846.025
Oct-2003,200,10120,65006,3217.5
Oct-2003,200,10120,65015,3331.575
Oct-2003,200,10120,65018,2700.75
Oct-2003,200,10120,65020,2613.975
Oct-2003,200,10120,65022,2757.3
Oct-2003,200,10120,65035,3135.6
Oct-2003,300,10120,51001,1540.5
Oct-2003,300,10120,51003,1152.45
Oct-2003,300,10120,61010,1432.275
Oct-2003,300,10120,61015,1579.5
Oct-2003,300,10120,61030,1540.5
Oct-2003,300,10120,61065,1535.625
Oct-2003,300,10120,61080,1480.05
Oct-2003,300,10120,61095,1384.5
Oct-2003,300,10120,64055,1669.2
Oct-2003,300,10120,64060,1159.275
Oct-2003,300,10120,64065,1625.325
Oct-2003,300,10120,64070,1326
Oct-2003,300,10120,64090,1540.5
Oct-2003,300,10120,64100,1689.675
Oct-2003,300,10120,66005,1059.825
Oct-2003,300,10120,66010,1478.1
Oct-2003,300,10120,67010,1381.575
Oct-2003,300,10120,67015,1649.7
Oct-2003,300,10120,61060,57586.425
Oct-2003,300,10120,61070,4392.375
Oct-2003,300,10120,62001,2218.125
Oct-2003,300,10120,63040,390
Oct-2003,300,10120,64005,1497.6
Oct-2003,300,10120,64020,992.55
Oct-2003,300,10120,65005,1027.65
Oct-2003,300,10120,65006,1579.5
Oct-2003,300,10120,65015,1704.3
Oct-2003,300,10120,65018,913.575
Oct-2003,300,10120,65020,1566.825
Oct-2003,300,10120,65022,1486.875
Oct-2003,300,10120,65035,1459.575
Oct-2003,405,10120,51001,1462.5
Oct-2003,405,10120,51003,1304.55
Oct-2003,405,10120,61010,1002.3
Oct-2003,405,10120,61015,1509.3
Oct-2003,405,10120,61030,1442.025
Oct-2003,405,10120,61065,1501.5
Oct-2003,405,10120,61080,1542.45
Oct-2003,405,10120,61095,1575.6
Oct-2003,405,10120,64055,1340.625
Oct-2003,405,10120,64060,1066.65
Oct-2003,405,10120,64065,1263.6
Oct-2003,405,10120,64070,1466.4
Oct-2003,405,10120,64090,1171.95
Oct-2003,405,10120,64100,1483.95
Oct-2003,405,10120,66005,1319.175
Oct-2003,405,10120,66010,1069.575
Oct-2003,405,10120,67010,1129.05
Oct-2003,405,10120,67015,1259.7
Oct-2003,405,10120,61060,45963.45
Oct-2003,405,10120,61070,4953
Oct-2003,405,10120,62001,1937.325
Oct-2003,405,10120,63040,1570.725
Oct-2003,405,10120,64005,927.225
Oct-2003,405,10120,64020,1143.675
Oct-2003,405,10120,65005,1269.45
Oct-2003,405,10120,65006,1159.275
Oct-2003,405,10120,65015,1025.7
Oct-2003,405,10120,65018,1401.075
Oct-2003,405,10120,65020,1197.3
Oct-2003,405,10120,65022,1607.775
Oct-2003,405,10120,65035,997.425
Oct-2003,410,10120,51001,1302.6
Oct-2003,410,10120,51003,1178.775
Oct-2003,410,10120,61010,1628.25
Oct-2003,410,10120,61015,1640.925
Oct-2003,410,10120,61030,1133.925
Oct-2003,410,10120,61065,1228.5
Oct-2003,410,10120,61080,1016.925
Oct-2003,410,10120,61095,1406.925
Oct-2003,410,10120,64055,1647.75
Oct-2003,410,10120,64060,1275.3
Oct-2003,410,10120,64065,1233.375
Oct-2003,410,10120,64070,1573.65
Oct-2003,410,10120,64090,1345.5
Oct-2003,410,10120,64100,1104.675
Oct-2003,410,10120,66005,1392.3
Oct-2003,410,10120,66010,1275.3
Oct-2003,410,10120,67010,1453.725
Oct-2003,410,10120,67015,1240.2
Oct-2003,410,10120,61060,49165.35
Oct-2003,410,10120,61070,4862.325
Oct-2003,410,10120,62001,2079.675
Oct-2003,410,10120,63040,1016.925
Oct-2003,410,10120,64005,1435.2
Oct-2003,410,10120,64020,1044.225
Oct-2003,410,10120,65005,1675.05
Oct-2003,410,10120,65006,1545.375
Oct-2003,410,10120,65015,975.975
Oct-2003,410,10120,65018,957.45
Oct-2003,410,10120,65020,1169.025
Oct-2003,410,10120,65022,1598.025
Oct-2003,410,10120,65035,1632.15
Oct-2003,415,10120,51001,1374.75
Oct-2003,415,10120,51003,1008.15
Oct-2003,415,10120,61010,936.975
Oct-2003,415,10120,61015,1209.975
Oct-2003,415,10120,61030,897
Oct-2003,415,10120,61065,1545.375
Oct-2003,415,10120,61080,1144.65
Oct-2003,415,10120,61095,1420.575
Oct-2003,415,10120,64055,1508.325
Oct-2003,415,10120,64060,1039.35
Oct-2003,415,10120,64065,1669.2
Oct-2003,415,10120,64070,985.725
Oct-2003,415,10120,64090,960.375
Oct-2003,415,10120,64100,1085.175
Oct-2003,415,10120,66005,1521
Oct-2003,415,10120,66010,1372.8
Oct-2003,415,10120,67010,1162.2
Oct-2003,415,10120,67015,1631.175
Oct-2003,415,10120,61060,48658.35
Oct-2003,415,10120,61070,4759.95
Oct-2003,415,10120,62001,1791.075
Oct-2003,415,10120,64005,1625.325
Oct-2003,415,10120,64020,1332.825
Oct-2003,415,10120,65005,1602.9
Oct-2003,415,10120,65006,1057.875
Oct-2003,415,10120,65015,1581.45
Oct-2003,415,10120,65018,1291.875
Oct-2003,415,10120,65020,1252.875
Oct-2003,415,10120,65022,1173.9
Oct-2003,415,10120,65035,1254.825
Nov-2003,105,10120,41101,654439.5
Nov-2003,105,10120,42201,57417.75
Nov-2003,105,10120,51001,1270.425
Nov-2003,105,10120,51003,890.175
Nov-2003,105,10120,61010,957.45
Nov-2003,105,10120,61015,1608.75
Nov-2003,105,10120,61030,1234.35
Nov-2003,105,10120,61065,1595.1
Nov-2003,105,10120,61080,1501.5
Nov-2003,105,10120,61095,1494.675
Nov-2003,105,10120,64055,885.3
Nov-2003,105,10120,64060,1407.9
Nov-2003,105,10120,64065,1664.325
Nov-2003,105,10120,64070,1272.375
Nov-2003,105,10120,64090,1696.5
Nov-2003,105,10120,64100,1189.5
Nov-2003,105,10120,66005,1377.675
Nov-2003,105,10120,66010,1685.775
Nov-2003,105,10120,67010,1165.125
Nov-2003,105,10120,67015,1209.975
Nov-2003,105,10120,61060,59601.75
Nov-2003,105,10120,61070,4656.6
Nov-2003,105,10120,62001,2198.625
Nov-2003,105,10120,63040,938.925
Nov-2003,105,10120,64005,1467.375
Nov-2003,105,10120,64020,1061.775
Nov-2003,105,10120,65005,1076.4
Nov-2003,105,10120,65006,1309.425
Nov-2003,105,10120,65015,1634.1
Nov-2003,105,10120,65018,1283.1
Nov-2003,105,10120,65020,1054.95
Nov-2003,105,10120,65022,1630.2
Nov-2003,105,10120,65035,1398.15
Nov-2003,110,10120,41101,658843.575
Nov-2003,110,10120,42201,301252.575
Nov-2003,110,10120,51001,908.7
Nov-2003,110,10120,51003,1018.875
Nov-2003,110,10120,61010,938.925
Nov-2003,110,10120,61015,1048.125
Nov-2003,110,10120,61030,1467.375
Nov-2003,110,10120,61065,1061.775
Nov-2003,110,10120,61080,963.3
Nov-2003,110,10120,61095,1091.025
Nov-2003,110,10120,64055,1076.4
Nov-2003,110,10120,64060,1309.425
Nov-2003,110,10120,64065,1634.1
Nov-2003,110,10120,64070,1283.1
Nov-2003,110,10120,64090,1054.95
Nov-2003,110,10120,64100,1630.2
Nov-2003,110,10120,66005,1398.15
Nov-2003,110,10120,66010,964.275
Nov-2003,110,10120,67010,890.175
Nov-2003,110,10120,67015,1112.475
Nov-2003,110,10120,61060,67484.625
Nov-2003,110,10120,61070,5086.575
Nov-2003,110,10120,62001,2455.05
Nov-2003,110,10120,63040,1467.375
Nov-2003,110,10120,64005,1091.025
Nov-2003,110,10120,64020,1076.4
Nov-2003,110,10120,65005,1313.325
Nov-2003,110,10120,65006,1302.6
Nov-2003,110,10120,65015,1238.25
Nov-2003,110,10120,65018,940.875
Nov-2003,110,10120,65020,961.35
Nov-2003,110,10120,65022,991.575
Nov-2003,110,10120,65035,1571.7
Nov-2003,115,10110,41101,689555.1
Nov-2003,115,10110,42201,65346.45
Nov-2003,115,10110,51001,4029.675
Nov-2003,115,10110,51003,4824.3
Nov-2003,115,10110,61010,3728.4
Nov-2003,115,10110,61015,4401.15
Nov-2003,115,10110,61030,3854.175
Nov-2003,115,10110,61065,4941.3
Nov-2003,115,10110,61080,4569.825
Nov-2003,115,10110,61095,4625.4
Nov-2003,115,10110,64055,5346.9
Nov-2003,115,10110,64060,3718.65
Nov-2003,115,10110,64065,5322.525
Nov-2003,115,10110,64070,5304.975
Nov-2003,115,10110,64090,4835.025
Nov-2003,115,10110,64100,3914.625
Nov-2003,115,10110,66005,4734.6
Nov-2003,115,10110,66010,4574.7
Nov-2003,115,10110,67010,5283.525
Nov-2003,115,10110,67015,4433.325
Nov-2003,115,10110,61060,39546
Nov-2003,115,10110,61070,1228.5
Nov-2003,115,10110,62001,1053.975
Nov-2003,115,10110,63040,987.675
Nov-2003,115,10110,64005,1668.225
Nov-2003,115,10110,64020,1523.925
Nov-2003,115,10110,65005,1195.35
Nov-2003,115,10110,65006,1769.625
Nov-2003,115,10110,65015,921.375
Nov-2003,115,10110,65018,1115.4
Nov-2003,115,10110,65020,1673.1
Nov-2003,115,10110,65022,1383.525
Nov-2003,115,10110,65035,1605.825
Nov-2003,115,10120,41101,666977.025
Nov-2003,115,10120,42201,45514.95
Nov-2003,115,10120,51001,1137.825
Nov-2003,115,10120,51003,931.125
Nov-2003,115,10120,61010,988.65
Nov-2003,115,10120,61015,1452.75
Nov-2003,115,10120,61030,1015.95
Nov-2003,115,10120,61065,1297.725
Nov-2003,115,10120,61080,915.525
Nov-2003,115,10120,61095,1084.2
Nov-2003,115,10120,64055,1365
Nov-2003,115,10120,64060,944.775
Nov-2003,115,10120,64065,973.05
Nov-2003,115,10120,64070,1676.025
Nov-2003,115,10120,64090,1148.55
Nov-2003,115,10120,64100,1493.7
Nov-2003,115,10120,66005,992.55
Nov-2003,115,10120,66010,1516.125
Nov-2003,115,10120,67010,1684.8
Nov-2003,115,10120,67015,1519.05
Nov-2003,115,10120,61060,45957.6
Nov-2003,115,10120,61070,4857.45
Nov-2003,115,10120,62001,2494.05
Nov-2003,115,10120,63040,1169.025
Nov-2003,115,10120,64005,1634.1
Nov-2003,115,10120,64020,1355.25
Nov-2003,115,10120,65005,861.9
Nov-2003,115,10120,65006,1269.45
Nov-2003,115,10120,65015,1635.075
Nov-2003,115,10120,65018,1404
Nov-2003,115,10120,65020,1005.225
Nov-2003,115,10120,65022,1424.475
Nov-2003,115,10120,65035,1173.9
Nov-2003,200,10120,41101,229339.5
Nov-2003,200,10120,42201,75509.85
Nov-2003,200,10120,51001,5094.375
Nov-2003,200,10120,51003,3491.475
Nov-2003,200,10120,61010,4669.275
Nov-2003,200,10120,61015,4275.375
Nov-2003,200,10120,61030,4383.6
Nov-2003,200,10120,61065,3465.15
Nov-2003,200,10120,61080,4433.325
Nov-2003,200,10120,61095,4737.525
Nov-2003,200,10120,64055,4248.075
Nov-2003,200,10120,64060,3956.55
Nov-2003,200,10120,64065,4176.9
Nov-2003,200,10120,64070,4739.475
Nov-2003,200,10120,64090,4771.65
Nov-2003,200,10120,64100,4603.95
Nov-2003,200,10120,66005,4615.65
Nov-2003,200,10120,66010,4957.875
Nov-2003,200,10120,67010,4895.475
Nov-2003,200,10120,67015,5051.475
Nov-2003,200,10120,61060,66687.075
Nov-2003,200,10120,61070,3598.725
Nov-2003,200,10120,62001,3471.975
Nov-2003,200,10120,63040,10660.65
Nov-2003,200,10120,64005,10517.325
Nov-2003,200,10120,64020,35286.225
Nov-2003,200,10120,65005,2886
Nov-2003,200,10120,65006,3430.05
Nov-2003,200,10120,65015,3054.675
Nov-2003,200,10120,65018,2629.575
Nov-2003,200,10120,65020,2797.275
Nov-2003,200,10120,65022,3342.3
Nov-2003,200,10120,65035,2655.9
Nov-2003,300,10120,51001,871.65
Nov-2003,300,10120,51003,1241.175
Nov-2003,300,10120,61010,874.575
Nov-2003,300,10120,61015,1557.075
Nov-2003,300,10120,61030,1482.975
Nov-2003,300,10120,61065,1576.575
Nov-2003,300,10120,61080,1261.65
Nov-2003,300,10120,61095,1022.775
